Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_L_1_CommonFiltered,0,2950.84032,3194.88,244.03968000000032,2950.84032,3194.88,244.03968000000032,7,7.284087426250878,RankSurprise
microGPi1_L_1_CommonFiltered,0,3727.9744,5358.55104,1630.5766400000002,3727.9744,5358.55104,1630.5766400000002,16,4.726615093003026,RankSurprise
microGPi1_L_1_CommonFiltered,0,18202.46016,18299.16672,96.70656000000236,18202.46016,18299.16672,96.70656000000236,4,4.8670521494678916,RankSurprise
microGPi1_L_1_CommonFiltered,0,26669.75232,26758.92224,89.16992000000027,26669.75232,26758.92224,89.16992000000027,4,5.004192092756728,RankSurprise
microGPi1_L_1_CommonFiltered,0,35774.91456,38297.43616,2522.5216,35774.91456,38297.43616,2522.5216,24,8.438061300463422,RankSurprise
microGPi1_L_1_CommonFiltered,0,42539.29472,42691.82976,152.53504000000248,42539.29472,42691.82976,152.53504000000248,5,5.706196216033117,RankSurprise
microGPi1_L_1_CommonFiltered,0,46707.99872,46948.63872,240.63999999999942,46707.99872,46948.63872,240.63999999999942,6,5.5087418258618825,RankSurprise
microGPi1_L_1_CommonFiltered,0,80256.57344,80297.69728,41.1238400000002,80256.57344,80297.69728,41.1238400000002,3,4.406852182769184,RankSurprise
microGPi1_L_1_CommonFiltered,0,86314.68032,86361.12896,46.44864000000234,86314.68032,86361.12896,46.44864000000234,3,4.1112323720691375,RankSurprise
microGPi1_L_1_CommonFiltered,0,94723.80928,95046.20544,322.3961600000039,94723.80928,95046.20544,322.3961600000039,5,3.7588865408773913,RankSurprise
microGPi1_L_1_CommonFiltered,0,112914.0224,113278.93504,364.912639999995,112914.0224,113278.93504,364.912639999995,8,6.578807228840228,RankSurprise
microGPi1_L_1_CommonFiltered,0,114556.43648,117384.27392,2827.837440000003,114556.43648,117384.27392,2827.837440000003,28,10.798745105675547,RankSurprise
microGPi1_L_1_CommonFiltered,0,122577.14176,122777.1904,200.04864000000816,122577.14176,122777.1904,200.04864000000816,8,10.42507797635546,RankSurprise
microGPi1_L_1_CommonFiltered,0,132479.87712,133429.53472,949.6576000000059,132479.87712,133429.53472,949.6576000000059,12,6.8812476173173565,RankSurprise
microGPi1_L_1_CommonFiltered,0,135955.6608,135997.56288,41.90207999999984,135955.6608,135997.56288,41.90207999999984,3,4.385725160262032,RankSurprise
microGPi1_L_1_CommonFiltered,0,138847.39584,138980.02432,132.62847999998485,138847.39584,138980.02432,132.62847999998485,4,4.132688915102744,RankSurprise
microGPi1_L_1_CommonFiltered,0,162268.07808,162301.66528,33.58719999997993,162268.07808,162301.66528,33.58719999997993,3,4.884356998018138,RankSurprise
microGPi1_L_1_CommonFiltered,0,163141.87776,163350.89664,209.0188799999887,163141.87776,163350.89664,209.0188799999887,5,4.473626344182662,RankSurprise
