Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_L_5_CommonFiltered,0,17020.35456,17357.29152,336.9369599999991,17020.35456,17357.29152,336.9369599999991,12,11.993810975425697,RankSurprise
microGPi1_L_5_CommonFiltered,0,17928.15104,18068.02944,139.87839999999778,17928.15104,18068.02944,139.87839999999778,4,3.521140525461014,RankSurprise
microGPi1_L_5_CommonFiltered,0,23954.51392,24156.93824,202.42431999999826,23954.51392,24156.93824,202.42431999999826,7,7.027694680027658,RankSurprise
microGPi1_L_5_CommonFiltered,0,25943.40864,26220.05248,276.643839999997,25943.40864,26220.05248,276.643839999997,9,8.833509907034014,RankSurprise
microGPi1_L_5_CommonFiltered,0,71894.09792,71910.11328,16.015360000004875,71894.09792,71910.11328,16.015360000004875,4,9.210593011967484,RankSurprise
microGPi1_L_5_CommonFiltered,0,78533.95968,78572.58496,38.62527999999293,78533.95968,78572.58496,38.62527999999293,3,3.9434868829313388,RankSurprise
microGPi1_L_5_CommonFiltered,0,113175.87968,113550.37696,374.49727999999595,113175.87968,113550.37696,374.49727999999595,7,4.47571667798917,RankSurprise
microGPi1_L_5_CommonFiltered,0,128612.06528,128736.21504,124.14976000000024,128612.06528,128736.21504,124.14976000000024,5,5.22172352195188,RankSurprise
microGPi1_L_5_CommonFiltered,0,131305.02144,131323.2896,18.268159999977797,131305.02144,131323.2896,18.268159999977797,3,5.412127231558539,RankSurprise
microGPi1_L_5_CommonFiltered,0,139874.14016,140064.60416,190.4639999999781,139874.14016,140064.60416,190.4639999999781,5,3.7937449319813226,RankSurprise
microGPi1_L_5_CommonFiltered,0,147785.1136,147888.5376,103.42399999999907,147785.1136,147888.5376,103.42399999999907,4,3.8942919528347524,RankSurprise
microGPi1_L_5_CommonFiltered,0,157659.38176,157762.10944,102.72768000001088,157659.38176,157762.10944,102.72768000001088,4,3.9376501640627737,RankSurprise
microGPi1_L_5_CommonFiltered,0,166283.63264,166344.99072,61.35808000000543,166283.63264,166344.99072,61.35808000000543,4,5.26352349886114,RankSurprise
microGPi1_L_5_CommonFiltered,0,168079.9744,168126.17728,46.202879999997094,168079.9744,168126.17728,46.202879999997094,5,8.96711266166643,RankSurprise
microGPi1_L_5_CommonFiltered,0,179709.17376,179756.60544,47.43168000000878,179709.17376,179756.60544,47.43168000000878,4,6.013737873644178,RankSurprise
microGPi1_L_5_CommonFiltered,0,185849.56928,185905.19296,55.62367999998969,185849.56928,185905.19296,55.62367999998969,4,5.548409558991867,RankSurprise
microGPi1_L_5_CommonFiltered,0,187158.36416,188019.13856,860.7743999999948,187158.36416,188019.13856,860.7743999999948,21,15.764322266677462,RankSurprise
microGPi1_L_5_CommonFiltered,0,192059.76064,192167.97696,108.21632000000682,192059.76064,192167.97696,108.21632000000682,4,3.806194198931017,RankSurprise
microGPi1_L_5_CommonFiltered,0,228630.20032,229099.35616,469.15583999999217,228630.20032,229099.35616,469.15583999999217,8,4.555527583537877,RankSurprise
microGPi1_L_5_CommonFiltered,0,230481.92,231847.1168,1365.196799999976,230481.92,231847.1168,1365.196799999976,20,9.848792207852318,RankSurprise
microGPi1_L_5_CommonFiltered,0,232209.89952,232370.46272,160.56320000000414,232209.89952,232370.46272,160.56320000000414,5,4.26503704224525,RankSurprise
microGPi1_L_5_CommonFiltered,0,246018.21184,246143.91808,125.70623999999953,246018.21184,246143.91808,125.70623999999953,4,3.680257462403816,RankSurprise
microGPi1_L_5_CommonFiltered,0,260221.952,261626.79808,1404.8460800000175,260221.952,261626.79808,1404.8460800000175,20,8.224358048014572,RankSurprise
microGPi1_L_5_CommonFiltered,0,271928.23808,271995.04384,66.80576000001747,271928.23808,271995.04384,66.80576000001747,5,7.52785289157503,RankSurprise
microGPi1_L_5_CommonFiltered,0,284919.84896,284953.84576,33.99680000002263,284919.84896,284953.84576,33.99680000002263,4,7.063700814371998,RankSurprise
microGPi1_L_5_CommonFiltered,0,293604.5568,293912.61696,308.06015999999363,293604.5568,293912.61696,308.06015999999363,10,9.423075778548572,RankSurprise
microGPi1_L_5_CommonFiltered,0,300868.32128,301196.36992,328.0486400000518,300868.32128,301196.36992,328.0486400000518,9,7.331571986239396,RankSurprise
microGPi1_L_5_CommonFiltered,0,301501.89056,302802.24768,1300.3571199999424,301501.89056,302802.24768,1300.3571199999424,14,3.512627209468919,RankSurprise
microGPi1_L_5_CommonFiltered,0,303652.94592,303818.3424,165.3964799999958,303652.94592,303818.3424,165.3964799999958,7,7.972994498361892,RankSurprise
microGPi1_L_5_CommonFiltered,0,308513.25952,308532.34688,19.087360000004992,308513.25952,308532.34688,19.087360000004992,3,5.3549800200038575,RankSurprise
microGPi1_L_5_CommonFiltered,0,316204.89216,316768.8704,563.9782400000258,316204.89216,316768.8704,563.9782400000258,9,4.602974096111646,RankSurprise
microGPi1_L_5_CommonFiltered,0,331547.48416,331892.57216,345.0879999999888,331547.48416,331892.57216,345.0879999999888,15,18.678926702378543,RankSurprise
microGPi1_L_5_CommonFiltered,0,335296.1024,337361.87904,2065.7766400000546,335296.1024,337361.87904,2065.7766400000546,42,23.5295324370117,RankSurprise
microGPi1_L_5_CommonFiltered,0,339413.1968,339586.12992,172.9331200000015,339413.1968,339586.12992,172.9331200000015,5,4.468470849421731,RankSurprise
microGPi1_L_5_CommonFiltered,0,341947.43296,342127.65696,180.22399999998743,341947.43296,342127.65696,180.22399999998743,5,3.897277132616459,RankSurprise
microGPi1_L_5_CommonFiltered,0,348989.89056,349003.73504,13.844479999970645,348989.89056,349003.73504,13.844479999970645,3,5.9549140570822505,RankSurprise
microGPi1_L_5_CommonFiltered,0,353415.74144,353435.648,19.90655999997398,353415.74144,353435.648,19.90655999997398,3,5.332570646138807,RankSurprise
microGPi1_L_5_CommonFiltered,0,362172.33408,362429.48096,257.1468800000148,362172.33408,362429.48096,257.1468800000148,7,5.942333878895614,RankSurprise
microGPi1_L_5_CommonFiltered,0,364740.11648,364777.472,37.35551999998279,364740.11648,364777.472,37.35551999998279,3,3.994193924920449,RankSurprise
microGPi1_L_5_CommonFiltered,0,372327.95648,372442.35776,114.40127999999095,372327.95648,372442.35776,114.40127999999095,5,5.420080560595959,RankSurprise
microGPi1_L_5_CommonFiltered,0,387019.24352,387042.18112,22.93760000000475,387019.24352,387042.18112,22.93760000000475,3,5.013947638676237,RankSurprise
microGPi1_L_5_CommonFiltered,0,393783.37792,393843.42528,60.04736000002595,393783.37792,393843.42528,60.04736000002595,4,5.34296343342719,RankSurprise
