Region,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Events,RS,Method
GPi,23045.77536,23086.36672,40.59136000000217,23069.696,23129.8048,60.108799999998155,4,5.029778789042496,RS_region_onsets
GPi,85936.45568,85952.67584,16.220159999997122,85952.1024,86005.63712,53.534719999996014,3,4.557469540784913,RS_region_onsets
GPi,179513.91744,179534.31552,20.39808000001358,179533.74208,179628.07296,94.33087999999408,3,4.0977882201193765,RS_region_onsets
GPi,199374.56128,199390.04416,15.48287999999593,199374.60224,199668.44928,293.8470399999933,3,4.685514170410505,RS_region_onsets
GPi,213217.8944,213237.92384,20.029440000012983,213228.70784,213259.96032,31.25248000002466,3,4.001576899115138,RS_region_onsets
GPi,232823.76704,234245.61152,1421.8444799999995,233647.12448,233865.91232,218.7878400000045,26,10.546596576547804,RS_region_onsets
GPi,240459.85792,241103.872,644.0140799999936,240925.88032,241232.40448,306.52416000000085,16,8.959609488938185,RS_region_onsets
GPi,242649.53856,244749.1072,2099.568640000012,243722.24,244432.52736,710.2873600000166,29,7.295866671623959,RS_region_onsets
GPi,246551.7568,246609.1008,57.34399999998277,246573.30176,246638.01856,64.71679999999469,5,5.917848774781593,RS_region_onsets
GPi,246885.00736,246887.2192,2.2118400000035763,246885.53984,246945.9968,60.456959999981336,3,7.324996579734609,RS_region_onsets
GPi,248932.352,249300.50048,368.1484799999744,249165.9264,249391.53408,225.6076800000155,12,7.592828579344145,RS_region_onsets
GPi,259401.80992,260205.44512,803.6351999999897,259803.99616,260492.06272,688.0665600000066,16,6.233506629447728,RS_region_onsets
GPi,261750.784,262651.45344,900.6694399999978,262157.16864000005,262700.29824000003,543.1295999999857,14,4.283335747520529,RS_region_onsets
GPi,263570.67776,263969.34144,398.66367999999784,263836.2624,264125.97248,289.71007999998983,15,13.568449797700875,RS_region_onsets
GPi,266274.36544,266649.31328,374.9478399999789,266455.8592,266713.16992,257.3107200000086,19,17.580027166465243,RS_region_onsets
GPi,270064.68096,270606.9504,542.2694399999455,270153.5232,271484.23168,1330.7084800000302,19,15.478909806941694,RS_region_onsets
