Region,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Events,RS,Method
VIMPPN,6240.95232,6284.82048,43.86815999999999,6253.60896,6597.91872,344.3097600000001,3,4.331640995512295,RS_region_onsets
VIMPPN,19368.3456,19396.32128,27.975679999999556,19376.5376,19730.92352,354.3859200000006,3,5.054755005721708,RS_region_onsets
VIMPPN,29560.99584,29699.6864,138.6905599999991,29611.52,29911.38816,299.8681600000018,4,3.95055882042724,RS_region_onsets
VIMPPN,63085.69088,63127.67488,41.98399999999674,63093.3504,63122.18624,28.835839999999735,3,4.4202639763962654,RS_region_onsets
VIMPPN,83079.70048,83182.42816,102.72767999999633,83127.78752,83504.31232,376.5247999999992,4,4.811547186497769,RS_region_onsets
VIMPPN,181206.38464,181288.71424,82.3295999999973,181251.97312,181328.5888,76.61568000001716,4,5.391664929186085,RS_region_onsets
VIMPPN,233523.03616,235022.04928,1499.0131200000178,234072.63744,234405.888,333.25056000001496,17,7.656769730769107,RS_region_onsets
VIMPPN,241400.6272,242424.832,1024.2048000000068,241818.33728,242549.39136,731.0540800000017,15,9.802828057405756,RS_region_onsets
VIMPPN,246643.712,246731.73504,88.02304000000004,246678.4256,246725.48864,47.06303999997908,4,5.312712434523334,RS_region_onsets
VIMPPN,248275.88608,248424.77568,148.88959999999497,248379.43296,249358.99136,979.558400000009,5,5.758552082664366,RS_region_onsets
VIMPPN,260538.90048,260563.43552,24.53503999998793,260550.4512,260895.744,345.2927999999956,3,5.382416612660764,RS_region_onsets
VIMPPN,263616.75776,263962.624,345.866240000003,263685.03807999997,264258.04799999995,573.0099199999822,8,7.7792212508022125,RS_region_onsets
VIMPPN,267313.80736,267447.66464,133.85727999999654,267391.0784,267499.60192,108.52351999998793,4,4.057600919949024,RS_region_onsets
VIMPPN,270101.66784,270469.98016,368.31231999996817,270223.48288,270468.03456,244.55167999997505,10,10.924628395052515,RS_region_onsets
VIMPPN,274860.56448,275032.96512,172.40064000000712,274969.23136,275151.62624,182.3948800000362,5,5.215343740011509,RS_region_onsets
VIMPPN,275907.1744,276393.69728,486.5228800000041,276170.83392,276406.45632,235.62239999999292,10,8.582148172453643,RS_region_onsets
VIMPPN,279224.36096,279249.01888,24.65791999996873,279234.27328,279497.03168,262.7583999999915,3,5.3205543669239805,RS_region_onsets
VIMPPN,281632.27648,282486.94784,854.6713599999784,282034.176,282529.09568,494.91968000005,13,9.475180252143206,RS_region_onsets
VIMPPN,285092.16768,285283.1232,190.9555199999595,285203.47647999995,285278.78144,75.30496000003768,8,11.363448871594748,RS_region_onsets
VIMPPN,286073.40544,286114.69312,41.28768000000855,286078.68928,286226.06336,147.3740799999796,3,4.581970007867975,RS_region_onsets
VIMPPN,286631.7312,286652.08832,20.357120000000577,286641.31584,286726.71744,85.40159999998286,5,13.34105412500216,RS_region_onsets
VIMPPN,286652.08832,286778.44992,126.36160000000382,286724.62847999996,287726.83776,1002.2092800000682,4,4.222297027426791,RS_region_onsets
VIMPPN,287421.15328,290084.78208,2663.6287999999477,288808.09984,288906.24,98.14016000000991,25,9.014938095491958,RS_region_onsets
VIMPPN,294648.75008,295114.71104,465.9609599999967,294983.0656,295218.33984,235.27423999999883,7,4.4827858105833425,RS_region_onsets
VIMPPN,298512.34304,298991.616,479.27295999997295,298778.13248,298995.5072,217.37472000002165,7,4.236336481001962,RS_region_onsets
VIMPPN,304000.8192,304609.36192,608.5427199999685,304276.74624,304705.10592,428.3596799999941,10,6.986367131254687,RS_region_onsets
VIMPPN,307645.52192,307684.43392,38.91199999995297,307664.93695999996,308068.00384,403.0668800000567,4,7.3921856012565375,RS_region_onsets
