Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_L_1-2+,3,13506.9696,13882.32704,375.35743999999977,13506.9696,13882.32704,375.35743999999977,7,9.322889128800938,RankSurprise
microGPi1_L_1-2+,3,104371.03616,104415.39584,44.359679999994114,104371.03616,104415.39584,44.359679999994114,3,6.493452684347913,RankSurprise
microGPi1_L_1-2+,3,153192.36608,153861.03808,668.6719999999914,153192.36608,153861.03808,668.6719999999914,6,5.817799608976102,RankSurprise
microGPi1_L_1-2+,3,162077.2864,162195.0464,117.75999999998021,162077.2864,162195.0464,117.75999999998021,4,6.468040686663304,RankSurprise
microGPi1_L_1-2+,3,176299.6224,176573.15328,273.5308800000057,176299.6224,176573.15328,273.5308800000057,5,6.189833628091932,RankSurprise
microGPi1_L_1-2+,3,185273.09824,186119.5776,846.4793599999975,185273.09824,186119.5776,846.4793599999975,5,3.566318444681162,RankSurprise
microGPi1_L_1-2+,3,187353.21088,187496.28416,143.07328000001144,187353.21088,187496.28416,143.07328000001144,5,9.135619531966647,RankSurprise
microGPi1_L_1-2+,3,196901.2736,197154.85696,253.58336000001873,196901.2736,197154.85696,253.58336000001873,6,8.877065980960474,RankSurprise
microGPi1_L_1-2+,3,204188.34432,204272.31232,83.96799999999348,204188.34432,204272.31232,83.96799999999348,3,4.512551170501654,RankSurprise
microGPi1_L_1-2+,3,229475.45088,230180.94592,705.4950400000089,229475.45088,230180.94592,705.4950400000089,6,5.48026880294335,RankSurprise
microGPi1_L_1-2+,3,238808.96512,238901.82144,92.85631999999168,238808.96512,238901.82144,92.85631999999168,3,4.370757324819806,RankSurprise
microGPi1_L_1-2+,3,259707.24864,261577.35936,1870.110719999997,259707.24864,261577.35936,1870.110719999997,9,4.250256226878773,RankSurprise
microGPi1_L_1-2+,3,267963.31008,268020.1216,56.81151999998838,267963.31008,268020.1216,56.81151999998838,3,5.507203363866848,RankSurprise
microGPi1_L_1-2+,3,284453.76512,284561.77664,108.01152000000002,284453.76512,284561.77664,108.01152000000002,3,4.022654758009482,RankSurprise
microGPi1_L_1-2+,3,293575.02464,296594.6368,3019.6121599999606,293575.02464,296594.6368,3019.6121599999606,17,9.09618236968074,RankSurprise
microGPi1_L_1-2+,3,342127.28832,342326.19008,198.90175999997882,342127.28832,342326.19008,198.90175999997882,4,4.794101270776125,RankSurprise
microGPi1_L_1-2+,3,380140.78976,382543.50336,2402.713599999959,380140.78976,382543.50336,2402.713599999959,11,4.869368668418553,RankSurprise
microGPi1_L_1-2+,3,396642.38592,396874.5472,232.16128000000026,396642.38592,396874.5472,232.16128000000026,4,4.602952532954404,RankSurprise
microGPi1_L_1-2+,3,444355.74784,448192.83968,3837.09183999995,444355.74784,448192.83968,3837.09183999995,14,4.255669272951033,RankSurprise
microGPi1_L_1-2+,3,466903.49056,467200.73728,297.24671999999555,466903.49056,467200.73728,297.24671999999555,4,4.069906152181243,RankSurprise
microGPi1_L_1-2+,3,495986.60608,496134.79936,148.19328000000678,495986.60608,496134.79936,148.19328000000678,3,3.6189877705329163,RankSurprise
microGPi1_L_1-2+,3,550013.3376,550205.93152,192.5939200000139,550013.3376,550205.93152,192.5939200000139,4,5.240154611037575,RankSurprise
microGPi1_L_1-2+,3,566643.17952,566760.20224,117.02272000000812,566643.17952,566760.20224,117.02272000000812,3,3.7595872144744877,RankSurprise
microGPi1_L_1-2+,3,590994.75968,591210.496,215.73632000002544,590994.75968,591210.496,215.73632000002544,5,7.109466340912963,RankSurprise
microGPi1_L_1-2+,3,604787.83488,605894.41024,1106.575360000017,604787.83488,605894.41024,1106.575360000017,7,4.483593540712498,RankSurprise
microGPi1_L_1-2+,3,628390.46144,628512.93184,122.47039999999106,628390.46144,628512.93184,122.47039999999106,3,3.9108233083502046,RankSurprise
microGPi1_L_1-2+,3,638933.68832,639301.38624,367.6979200000642,638933.68832,639301.38624,367.6979200000642,4,3.6174357442898284,RankSurprise
microGPi1_L_1-2+,3,655293.35808,656098.5088,805.1507199999178,655293.35808,656098.5088,805.1507199999178,7,5.484855147835438,RankSurprise
microGPi1_L_1-3+,1,46462.52544,46917.18144,454.6560000000027,46462.52544,46917.18144,454.6560000000027,5,4.5082241231172056,RankSurprise
microGPi1_L_1-3+,1,51141.59104,51788.71808,647.1270399999994,51141.59104,51788.71808,647.1270399999994,6,4.692345846143047,RankSurprise
microGPi1_L_1-3+,1,55679.83616,55915.35616,235.52000000000407,55679.83616,55915.35616,235.52000000000407,4,4.368441190636112,RankSurprise
microGPi1_L_1-3+,1,66153.30816,66267.46368,114.15552000000025,66153.30816,66267.46368,114.15552000000025,3,3.8995795351076037,RankSurprise
microGPi1_L_1-3+,1,76846.2848,77437.29664,591.0118400000065,76846.2848,77437.29664,591.0118400000065,6,5.812780860010996,RankSurprise
microGPi1_L_1-3+,1,85999.98464,86361.12896,361.1443200000067,85999.98464,86361.12896,361.1443200000067,5,4.991767883812795,RankSurprise
microGPi1_L_1-3+,1,112564.92032,114667.19232,2102.271999999997,112564.92032,114667.19232,2102.271999999997,10,4.392627281912546,RankSurprise
microGPi1_L_1-3+,1,142340.25984,142436.43392,96.17407999999705,142340.25984,142436.43392,96.17407999999705,3,4.132166027222096,RankSurprise
microGPi1_L_1-3+,1,148369.24416,148385.54624,16.30207999999402,148369.24416,148385.54624,16.30207999999402,3,8.035087913764073,RankSurprise
microGPi1_L_1-3+,1,153254.78912,153570.87744,316.08832000000984,153254.78912,153570.87744,316.08832000000984,4,3.657125455807357,RankSurprise
microGPi1_L_1-3+,1,159672.44288,159811.1744,138.73152000000118,159672.44288,159811.1744,138.73152000000118,4,5.7961996758333605,RankSurprise
microGPi1_L_1-3+,1,162181.20192,163442.15552,1260.953600000008,162181.20192,163442.15552,1260.953600000008,8,4.723877281189985,RankSurprise
microGPi1_L_1-3+,1,173913.82528,174713.40544,799.5801600000123,173913.82528,174713.40544,799.5801600000123,7,5.1800956654623675,RankSurprise
microGPi1_L_1-3+,1,187449.05728,187466.38336,17.32607999999891,187449.05728,187466.38336,17.32607999999891,3,7.45015431784436,RankSurprise
microGPi1_L_1-3+,1,195827.13856,199228.45696,3401.3184000000183,195827.13856,199228.45696,3401.3184000000183,15,5.540851172895396,RankSurprise
microGPi1_L_1-3+,1,207776.89088,207851.68384,74.79296000002068,207776.89088,207851.68384,74.79296000002068,3,4.534702875551172,RankSurprise
microGPi1_L_1-3+,1,214539.75552,214670.37696,130.62143999998807,214539.75552,214670.37696,130.62143999998807,3,3.7523859163131785,RankSurprise
microGPi1_L_1-3+,1,256424.50944,256440.60672,16.097280000016326,256424.50944,256440.60672,16.097280000016326,4,12.749432760871947,RankSurprise
microGPi1_L_1-3+,1,267920.87552,267989.27872,68.40320000000065,267920.87552,267989.27872,68.40320000000065,3,4.7272936995019865,RankSurprise
microGPi1_L_1-3+,1,296652.47232,297546.62912,894.156799999997,296652.47232,297546.62912,894.156799999997,6,3.7049850484247777,RankSurprise
microGPi1_L_1-3+,1,299719.63904,302038.8352,2319.1961599999922,299719.63904,302038.8352,2319.1961599999922,11,4.401904284145459,RankSurprise
microGPi1_L_1-3+,1,341458.3296,342433.01376,974.6841600000043,341458.3296,342433.01376,974.6841600000043,10,10.180379592626306,RankSurprise
microGPi1_L_1-3+,1,359999.03744,360280.84224,281.8048000000417,359999.03744,360280.84224,281.8048000000417,4,4.126742854282249,RankSurprise
microGPi1_L_1-3+,1,396291.31776,396642.46784,351.15007999999216,396291.31776,396642.46784,351.15007999999216,4,3.520738055435867,RankSurprise
microGPi1_L_1-3+,1,424616.71424,424681.6768,64.96256000001449,424616.71424,424681.6768,64.96256000001449,3,4.892803967411675,RankSurprise
microGPi1_L_1-3+,1,466851.71712,467015.8848,164.1676800000132,466851.71712,467015.8848,164.1676800000132,4,5.445281867614447,RankSurprise
microGPi1_L_1-3+,1,484092.5184,484223.5904,131.07199999998556,484092.5184,484223.5904,131.07199999998556,4,6.011795418416437,RankSurprise
microGPi1_L_1-3+,1,511130.66496,511192.4736,61.808640000002924,511130.66496,511192.4736,61.808640000002924,3,5.0561627585264635,RankSurprise
microGPi1_L_1-3+,1,534757.7856,534893.73184,135.94624000007752,534757.7856,534893.73184,135.94624000007752,3,3.526202741550941,RankSurprise
microGPi1_L_1-3+,1,599782.15424,600781.33248,999.1782400000375,599782.15424,600781.33248,999.1782400000375,6,3.598599763045423,RankSurprise
microGPi1_L_1-3+,1,603165.40928,603910.84032,745.4310399999376,603165.40928,603910.84032,745.4310399999376,7,5.86041631204661,RankSurprise
microGPi1_L_1-3+,1,634826.87488,635383.07072,556.1958399999421,634826.87488,635383.07072,556.1958399999421,5,4.324945598748386,RankSurprise
microGPi1_L_1-3+,2,48255.50848,52316.48768,4060.9792000000016,48255.50848,52316.48768,4060.9792000000016,10,4.983526193355084,RankSurprise
microGPi1_L_1-3+,2,71871.56992,72104.3456,232.7756800000061,71871.56992,72104.3456,232.7756800000061,3,4.092280578001249,RankSurprise
microGPi1_L_1-3+,2,102659.80928,109308.02688,6648.217600000004,102659.80928,109308.02688,6648.217600000004,15,4.4234629784826245,RankSurprise
microGPi1_L_1-3+,2,159678.09536,160163.55328,485.4579199999862,159678.09536,160163.55328,485.4579199999862,4,4.644712368322427,RankSurprise
microGPi1_L_1-3+,2,197517.43488,198076.08832,558.6534400000237,197517.43488,198076.08832,558.6534400000237,4,4.28482929734761,RankSurprise
microGPi1_L_1-3+,2,229863.75168,229989.04832,125.29664000001503,229863.75168,229989.04832,125.29664000001503,3,5.2350225161757225,RankSurprise
microGPi1_L_1-3+,2,240963.29728,241202.09408,238.796800000011,240963.29728,241202.09408,238.796800000011,3,4.011049045143116,RankSurprise
microGPi1_L_1-3+,2,245239.1936,245915.48416,676.290559999994,245239.1936,245915.48416,676.290559999994,4,3.6946922660224786,RankSurprise
microGPi1_L_1-3+,2,252118.50752,252411.33056,292.8230399999884,252118.50752,252411.33056,292.8230399999884,4,6.138268662067084,RankSurprise
microGPi1_L_1-3+,2,256808.30464,256886.1696,77.86496000000625,256808.30464,256886.1696,77.86496000000625,3,6.269096283706261,RankSurprise
microGPi1_L_1-3+,2,273987.74784,274585.51808,597.7702399999835,273987.74784,274585.51808,597.7702399999835,4,4.0952903485765475,RankSurprise
microGPi1_L_1-3+,2,290374.36928,290648.8832,274.5139199999976,290374.36928,290648.8832,274.5139199999976,3,3.7502091712147223,RankSurprise
microGPi1_L_1-3+,2,301905.92,302459.33056,553.4105599999893,301905.92,302459.33056,553.4105599999893,4,4.297901378914961,RankSurprise
microGPi1_L_1-3+,2,310633.84064,311507.31264,873.4720000000088,310633.84064,311507.31264,873.4720000000088,5,4.749121676665201,RankSurprise
microGPi1_L_1-3+,2,398318.71488,398594.00704,275.2921600000118,398318.71488,398594.00704,275.2921600000118,3,3.7502091712147223,RankSurprise
microGPi1_L_1-3+,2,414620.75392,415646.80192,1026.0480000000098,414620.75392,415646.80192,1026.0480000000098,6,5.931727949870648,RankSurprise
microGPi1_L_1-3+,2,441613.76256,441815.32672,201.564160000009,441613.76256,441815.32672,201.564160000009,3,4.311084333064377,RankSurprise
microGPi1_L_1-3+,2,453375.83616,453447.84384,72.00767999998061,453375.83616,453447.84384,72.00767999998061,3,6.269096283706261,RankSurprise
microGPi1_L_1-3+,2,521668.93568,521746.26816,77.33247999998275,521668.93568,521746.26816,77.33247999998275,3,6.4628465363238385,RankSurprise
microGPi1_L_1-3+,2,524072.5504,524411.16672,338.6163199999719,524072.5504,524411.16672,338.6163199999719,4,5.950699946337563,RankSurprise
microGPi1_L_1-3+,2,555256.99584,555489.77152,232.77567999996245,555256.99584,555489.77152,232.77567999996245,3,4.176951677770171,RankSurprise
microGPi1_L_1-3+,2,567482.04032,568605.65504,1123.614719999954,567482.04032,568605.65504,1123.614719999954,5,3.8397452983821196,RankSurprise
microGPi1_L_1-3+,2,576104.448,576212.82816,108.38016000005882,576104.448,576212.82816,108.38016000005882,3,5.509991135354518,RankSurprise
microGPi1_L_1-3+,2,587675.4432,590551.2448,2875.801600000006,587675.4432,590551.2448,2875.801600000006,8,4.145675648674101,RankSurprise
microGPi1_L_1-3+,2,631761.75616,632254.75072,492.994560000021,631761.75616,632254.75072,492.994560000021,4,4.68915834833852,RankSurprise
microGPi1_L_1-3+,2,652962.28352,654803.3536,1841.0700799999759,652962.28352,654803.3536,1841.0700799999759,6,3.9207967727925883,RankSurprise
microGPi1_L_2-3+,0,53681.47968,53827.66592,146.18624000000273,53681.47968,53827.66592,146.18624000000273,3,3.630371698259248,RankSurprise
microGPi1_L_2-3+,0,80537.76384,80653.23008,115.46623999999429,80537.76384,80653.23008,115.46623999999429,3,4.180909893072638,RankSurprise
microGPi1_L_2-3+,0,94705.33632,94840.50432,135.16799999999057,94705.33632,94840.50432,135.16799999999057,4,6.041949931703289,RankSurprise
microGPi1_L_2-3+,0,99529.27744,99635.77344,106.49599999999919,99529.27744,99635.77344,106.49599999999919,3,4.222906476115714,RankSurprise
microGPi1_L_2-3+,0,112820.96128,112942.40768,121.44640000000072,112820.96128,112942.40768,121.44640000000072,3,3.9459196927806808,RankSurprise
microGPi1_L_2-3+,0,117214.98624,117490.11456,275.12832000000344,117214.98624,117490.11456,275.12832000000344,5,6.323545887940142,RankSurprise
microGPi1_L_2-3+,0,161968.25088,162613.4528,645.2019199999922,161968.25088,162613.4528,645.2019199999922,6,4.902338041417806,RankSurprise
microGPi1_L_2-3+,0,174404.32128,174559.47776,155.1564800000051,174404.32128,174559.47776,155.1564800000051,4,5.682362122616148,RankSurprise
microGPi1_L_2-3+,0,175404.56448,176145.2032,740.6387199999881,175404.56448,176145.2032,740.6387199999881,6,4.336215573805874,RankSurprise
microGPi1_L_2-3+,0,188359.80288,188439.10144,79.29855999999563,188359.80288,188439.10144,79.29855999999563,3,4.495283552280526,RankSurprise
