Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_L_1_CommonFiltered,1,6609.67424,6662.88128,53.207039999999324,6609.67424,6662.88128,53.207039999999324,3,3.641548060227665,RankSurprise
microGPi1_L_1_CommonFiltered,1,25759.62112,25785.01632,25.395199999999022,25759.62112,25785.01632,25.395199999999022,3,4.950136094460005,RankSurprise
microGPi1_L_1_CommonFiltered,1,27695.14496,27741.75744,46.61247999999978,27695.14496,27741.75744,46.61247999999978,3,3.8935298298346535,RankSurprise
microGPi1_L_1_CommonFiltered,1,69329.14176,69387.34592,58.204160000008414,69329.14176,69387.34592,58.204160000008414,3,3.6898595992639134,RankSurprise
microGPi1_L_1_CommonFiltered,1,82759.0656,82784.54272,25.47711999999592,82759.0656,82784.54272,25.47711999999592,3,5.028797987593224,RankSurprise
microGPi1_L_1_CommonFiltered,1,101540.0448,102065.52064,525.4758399999992,101540.0448,102065.52064,525.4758399999992,7,3.653789319443231,RankSurprise
microGPi1_L_1_CommonFiltered,1,136120.5248,136239.67744,119.1526399999857,136120.5248,136239.67744,119.1526399999857,4,3.999136666275664,RankSurprise
microGPi1_L_1_CommonFiltered,1,146982.01088,147943.46496,961.454080000025,146982.01088,147943.46496,961.454080000025,11,4.614379652056917,RankSurprise
microGPi1_L_1_CommonFiltered,1,176984.84224,177118.08512,133.24288000000524,176984.84224,177118.08512,133.24288000000524,4,4.10925357348453,RankSurprise
microGPi1_L_1_CommonFiltered,1,194289.13152,194419.75296,130.62144000001717,194289.13152,194419.75296,130.62144000001717,4,3.7472404937504997,RankSurprise
microGPi1_L_1_CommonFiltered,1,203774.85312,203904.12288,129.26975999999559,203774.85312,203904.12288,129.26975999999559,4,3.7548003474430445,RankSurprise
microGPi1_L_1_CommonFiltered,1,226750.30016,226794.7008,44.40063999997801,226750.30016,226794.7008,44.40063999997801,3,3.98435387936844,RankSurprise
microGPi1_L_1_CommonFiltered,1,253542.15424,253585.77664,43.62239999999292,253542.15424,253585.77664,43.62239999999292,3,4.0558724805765,RankSurprise
microGPi1_L_1_CommonFiltered,1,257910.53824,258192.7936,282.2553600000101,257910.53824,258192.7936,282.2553600000101,6,4.503888706121624,RankSurprise
microGPi1_L_1_CommonFiltered,1,277663.86688,277783.47008,119.6032000000123,277663.86688,277783.47008,119.6032000000123,4,3.9895716374921903,RankSurprise
microGPi1_L_1_CommonFiltered,1,294006.08768,294137.07776,130.99008000001777,294006.08768,294137.07776,130.99008000001777,5,5.564239142536142,RankSurprise
microGPi1_L_1_CommonFiltered,1,339118.08,339835.82208,717.7420799999963,339118.08,339835.82208,717.7420799999963,9,4.423932617878385,RankSurprise
microGPi1_L_1_CommonFiltered,1,350856.51968,350917.09952,60.57983999996213,350856.51968,350917.09952,60.57983999996213,4,5.776764583230523,RankSurprise
microGPi1_L_1_CommonFiltered,1,368181.61664,368860.65152,679.034879999992,368181.61664,368860.65152,679.034879999992,8,3.834993454969917,RankSurprise
microGPi1_L_1_CommonFiltered,1,395072.02048,395219.88608,147.86560000001919,395072.02048,395219.88608,147.86560000001919,4,3.5618156111752413,RankSurprise
microGPi1_L_1_CommonFiltered,1,397677.19936,397705.70752,28.508159999968484,397677.19936,397705.70752,28.508159999968484,3,4.764363268635956,RankSurprise
microGPi1_L_1_CommonFiltered,1,398371.34848,398448.88576,77.53727999998955,398371.34848,398448.88576,77.53727999998955,4,5.185572845891208,RankSurprise
microGPi1_L_1_CommonFiltered,1,416968.9088,417244.24192,275.3331200000248,416968.9088,417244.24192,275.3331200000248,9,10.698707142176325,RankSurprise
microGPi1_L_1_CommonFiltered,1,455191.552,455978.76224,787.2102399999858,455191.552,455978.76224,787.2102399999858,10,4.029956728239017,RankSurprise
microGPi1_L_1_CommonFiltered,1,461374.79168,461478.83008,104.03839999996126,461374.79168,461478.83008,104.03839999996126,4,4.33780919392585,RankSurprise
microGPi1_L_1_CommonFiltered,1,534835.93728,534883.20512,47.2678400001023,534835.93728,534883.20512,47.2678400001023,3,3.9461933381832583,RankSurprise
microGPi1_L_1_CommonFiltered,1,589826.58048,589967.89248,141.31200000003446,589826.58048,589967.89248,141.31200000003446,4,3.523029562547922,RankSurprise
microGPi1_L_1_CommonFiltered,1,598252.05248,598274.82624,22.773760000010952,598252.05248,598274.82624,22.773760000010952,3,5.175398388996106,RankSurprise
microGPi1_L_1_CommonFiltered,1,679168.24576,679309.06624,140.82047999999486,679168.24576,679309.06624,140.82047999999486,4,3.6899059627040316,RankSurprise
microGPi1_L_1_CommonFiltered,1,680706.90816,680878.2848,171.37664000003133,680706.90816,680878.2848,171.37664000003133,5,4.679133562889664,RankSurprise
microGPi1_L_1_CommonFiltered,1,705710.53056,705747.31264,36.7820800000336,705710.53056,705747.31264,36.7820800000336,3,4.395540209209919,RankSurprise
microGPi1_L_1_CommonFiltered,1,706821.44768,706873.63072,52.18304000003263,706821.44768,706873.63072,52.18304000003263,4,6.161840468185854,RankSurprise
microGPi1_L_1_CommonFiltered,1,765824.73728,766000.20992,175.4726400000509,765824.73728,766000.20992,175.4726400000509,5,4.866698470684266,RankSurprise
microGPi1_L_1_CommonFiltered,1,778483.26144,778535.97696,52.71551999996882,778483.26144,778535.97696,52.71551999996882,3,3.729367066372445,RankSurprise
microGPi1_L_1_CommonFiltered,1,781237.20704,781319.04512,81.8380800000159,781237.20704,781319.04512,81.8380800000159,4,4.919292552335246,RankSurprise
microGPi1_L_1_CommonFiltered,1,819561.43104,819591.9872,30.556159999920055,819561.43104,819591.9872,30.556159999920055,3,4.682384524452557,RankSurprise
microGPi1_L_1_CommonFiltered,1,848234.2912,848269.7216,35.43040000007022,848234.2912,848269.7216,35.43040000007022,3,4.354216405478024,RankSurprise
microGPi1_L_1_CommonFiltered,1,880601.62048,880873.18528,271.5647999999346,880601.62048,880873.18528,271.5647999999346,6,5.107926477924536,RankSurprise
microGPi1_L_1_CommonFiltered,1,884976.27136,885153.46432,177.19296000001486,884976.27136,885153.46432,177.19296000001486,6,6.368162289131945,RankSurprise
microGPi1_L_1_CommonFiltered,1,900513.71008,900647.07584,133.36575999995694,900513.71008,900647.07584,133.36575999995694,5,5.505924465621231,RankSurprise
microGPi1_L_1_CommonFiltered,1,907187.32288,907828.06016,640.7372800000012,907187.32288,907828.06016,640.7372800000012,10,5.8275215495592505,RankSurprise
microGPi1_L_1_CommonFiltered,1,916149.98528,916330.74176,180.75647999998182,916149.98528,916330.74176,180.75647999998182,4,3.564182475448881,RankSurprise
microGPi1_L_1_CommonFiltered,1,918276.21888,918541.02528,264.8064000000013,918276.21888,918541.02528,264.8064000000013,7,6.382512673342108,RankSurprise
microGPi1_L_1_CommonFiltered,1,918974.01344,919002.3168,28.303360000019893,918974.01344,919002.3168,28.303360000019893,3,4.744379741317189,RankSurprise
microGPi1_L_1_CommonFiltered,1,923183.67744,923800.28928,616.6118400000269,923183.67744,923800.28928,616.6118400000269,9,4.857357898887991,RankSurprise
microGPi1_L_1_CommonFiltered,1,926589.17376,926928.85504,339.6812800000189,926589.17376,926928.85504,339.6812800000189,7,5.704051319181183,RankSurprise
microGPi1_L_1_CommonFiltered,1,927336.40704,927703.12192,366.714879999985,927336.40704,927703.12192,366.714879999985,8,6.555504329413017,RankSurprise
microGPi1_L_1_CommonFiltered,1,929405.87008,931982.70464,2576.8345599999884,929405.87008,931982.70464,2576.8345599999884,23,5.958456833232056,RankSurprise
microGPi1_L_1_CommonFiltered,1,941335.3472,943683.1744,2347.827200000058,941335.3472,943683.1744,2347.827200000058,29,12.34847178557354,RankSurprise
microGPi1_L_1_CommonFiltered,1,948666.49088,949014.20032,347.7094399998896,948666.49088,949014.20032,347.7094399998896,8,6.696504203047003,RankSurprise
microGPi1_L_1_CommonFiltered,1,988537.32352,989595.27936,1057.9558400000678,988537.32352,989595.27936,1057.9558400000678,14,7.243402389584217,RankSurprise
microGPi1_L_1_CommonFiltered,1,990951.6288,991931.47392,979.8451200000709,990951.6288,991931.47392,979.8451200000709,17,11.156586264330324,RankSurprise
microGPi1_L_1_CommonFiltered,1,992449.49504,994888.2944,2438.7993600000627,992449.49504,994888.2944,2438.7993600000627,21,4.68870643315829,RankSurprise
microGPi1_L_1_CommonFiltered,1,1002139.89376,1008145.94048,6006.046719999984,1002139.89376,1008145.94048,6006.046719999984,77,32.74592642792564,RankSurprise
microGPi1_L_1_CommonFiltered,1,1010884.15744,1010953.17504,69.01760000002105,1010884.15744,1010953.17504,69.01760000002105,4,5.331333691104078,RankSurprise
microGPi1_L_1_CommonFiltered,1,1016568.75008,1017933.66016,1364.9100799999433,1016568.75008,1017933.66016,1364.9100799999433,17,7.120522883221032,RankSurprise
microGPi1_L_1_CommonFiltered,1,1021118.79168,1021339.11552,220.3238399999682,1021118.79168,1021339.11552,220.3238399999682,6,5.89229283607893,RankSurprise
microGPi1_L_1_CommonFiltered,1,1036834.4064,1036864.512,30.105600000009872,1036834.4064,1036864.512,30.105600000009872,4,7.687759465392574,RankSurprise
microGPi1_L_1_CommonFiltered,1,1043504.82432,1043943.71072,438.8863999999594,1043504.82432,1043943.71072,438.8863999999594,8,5.617047636453926,RankSurprise
microGPi1_L_1_CommonFiltered,1,1051135.09888,1052515.86048,1380.7616000000853,1051135.09888,1052515.86048,1380.7616000000853,18,8.26105078657824,RankSurprise
microGPi1_L_1_CommonFiltered,1,1059981.63968,1060003.96288,22.323199999984354,1059981.63968,1060003.96288,22.323199999984354,3,5.208559806076819,RankSurprise
microGPi1_L_1_CommonFiltered,1,1071946.83392,1073187.38944,1240.555520000169,1071946.83392,1073187.38944,1240.555520000169,15,5.760948349349074,RankSurprise
microGPi1_L_1_CommonFiltered,1,1080158.74048,1080208.22016,49.47968000010587,1080158.74048,1080208.22016,49.47968000010587,3,3.737363081019172,RankSurprise
microGPi1_L_1_CommonFiltered,1,1083883.43808,1084057.68192,174.24383999989368,1083883.43808,1084057.68192,174.24383999989368,4,3.5582688123653305,RankSurprise
microGPi1_L_1_CommonFiltered,1,1102864.26112,1103000.53504,136.27392000006512,1102864.26112,1103000.53504,136.27392000006512,4,3.924791783859625,RankSurprise
microGPi1_L_1_CommonFiltered,1,1109479.424,1109484.42112,4.99711999995634,1109479.424,1109484.42112,4.99711999995634,3,8.103984445971756,RankSurprise
microGPi1_L_1_CommonFiltered,1,1110067.28192,1110203.22816,135.9462399999611,1110067.28192,1110203.22816,135.9462399999611,4,3.687437842171221,RankSurprise
microGPi1_L_1_CommonFiltered,1,1115978.46528,1117921.03424,1942.5689600000624,1115978.46528,1117921.03424,1942.5689600000624,17,4.020880175068415,RankSurprise
microGPi1_L_1_CommonFiltered,1,1121254.89152,1121270.3744,15.482880000025034,1121254.89152,1121270.3744,15.482880000025034,3,5.912677045663624,RankSurprise
microGPi1_L_1_CommonFiltered,1,1124086.1696,1124976.64,890.4703999999911,1124086.1696,1124976.64,890.4703999999911,10,3.6071420958429847,RankSurprise
microGPi1_L_1_CommonFiltered,1,1129243.48416,1130239.42656,995.9424000000581,1129243.48416,1130239.42656,995.9424000000581,11,4.1711676550383885,RankSurprise
microGPi1_L_1_CommonFiltered,1,1140052.09088,1140145.31584,93.22496000002138,1140052.09088,1140145.31584,93.22496000002138,4,4.6661733193297685,RankSurprise
microGPi1_L_1_CommonFiltered,1,1141633.2288,1141661.77792,28.5491200000979,1141633.2288,1141661.77792,28.5491200000979,3,4.701755148540283,RankSurprise
microGPi1_L_1_CommonFiltered,1,1144218.17344,1144233.94304,15.769599999999627,1144218.17344,1144233.94304,15.769599999999627,3,5.769348965820539,RankSurprise
microGPi1_L_1_CommonFiltered,1,1147093.11488,1147861.03296,767.918079999974,1147093.11488,1147861.03296,767.918079999974,12,7.426972795837935,RankSurprise
microGPi1_L_1_CommonFiltered,1,1154055.61856,1154120.9088,65.29024000000209,1154055.61856,1154120.9088,65.29024000000209,4,5.5850059483958745,RankSurprise
microGPi1_L_1_CommonFiltered,1,1156701.14304,1159762.61632,3061.4732800000347,1156701.14304,1159762.61632,3061.4732800000347,32,11.70876793555217,RankSurprise
microGPi1_L_1_CommonFiltered,1,1165050.92096,1166347.75552,1296.834559999872,1165050.92096,1166347.75552,1296.834559999872,19,11.359820070276216,RankSurprise
microGPi1_L_1_CommonFiltered,1,1169904.39424,1170103.99232,199.5980799999088,1169904.39424,1170103.99232,199.5980799999088,5,4.589793568802545,RankSurprise
microGPi1_L_1_CommonFiltered,1,1170385.14176,1171074.82624,689.6844800000545,1170385.14176,1171074.82624,689.6844800000545,30,41.19064014177663,RankSurprise
microGPi1_L_1_CommonFiltered,1,1171074.82624,1171981.02528,906.1990399998613,1171074.82624,1171981.02528,906.1990399998613,15,9.13912080757094,RankSurprise
microGPi1_L_1_CommonFiltered,1,1172405.57568,1172408.23808,2.662400000030175,1172405.57568,1172408.23808,2.662400000030175,3,9.311862886760787,RankSurprise
microGPi1_L_1_CommonFiltered,1,1172408.23808,1172544.1024,135.8643199999351,1172408.23808,1172544.1024,135.8643199999351,4,3.6591994475904137,RankSurprise
microGPi1_L_1_CommonFiltered,1,1174713.91744,1176159.96928,1446.0518400000874,1174713.91744,1176159.96928,1446.0518400000874,15,5.175245905273048,RankSurprise
microGPi1_L_1_CommonFiltered,1,1177750.20032,1178113.59744,363.3971199998632,1177750.20032,1178113.59744,363.3971199998632,6,3.55993194115275,RankSurprise
microGPi1_L_1_CommonFiltered,1,1178113.59744,1178236.5184,122.92096000001766,1178113.59744,1178236.5184,122.92096000001766,10,19.188921748614717,RankSurprise
microGPi1_L_1_CommonFiltered,1,1179200.26624,1180826.70592,1626.4396800000686,1179200.26624,1180826.70592,1626.4396800000686,16,5.346163953341887,RankSurprise
microGPi1_L_1_CommonFiltered,1,1181953.2288,1187550.208,5596.979200000176,1181953.2288,1187550.208,5596.979200000176,60,20.822817833406734,RankSurprise
microGPi1_L_1_CommonFiltered,1,1187967.46752,1189739.80672,1772.3392000000458,1187967.46752,1189739.80672,1772.3392000000458,26,13.856503517772575,RankSurprise
microGPi1_L_1_CommonFiltered,1,1191860.10112,1191960.86272,100.76160000008531,1191860.10112,1191960.86272,100.76160000008531,4,4.482188545329997,RankSurprise
microGPi1_L_1_CommonFiltered,1,1197518.92992,1197547.3152,28.385280000045896,1197518.92992,1197547.3152,28.385280000045896,3,4.727877986303126,RankSurprise
microGPi1_L_1_CommonFiltered,1,1197963.42784,1198007.54176,44.11391999991611,1197963.42784,1198007.54176,44.11391999991611,4,6.761040046952807,RankSurprise
microGPi1_L_1_CommonFiltered,1,1204087.3984,1204796.6208,709.2223999998532,1204087.3984,1204796.6208,709.2223999998532,9,4.15495265749549,RankSurprise
microGPi1_L_1_CommonFiltered,1,1205584.93696,1205640.31488,55.37791999988258,1205584.93696,1205640.31488,55.37791999988258,3,3.5519390262206283,RankSurprise
microGPi1_L_1_CommonFiltered,1,1210575.0528,1211025.16224,450.1094400000293,1210575.0528,1211025.16224,450.1094400000293,7,4.017313510188168,RankSurprise
microGPi1_L_1_CommonFiltered,1,1211961.71264,1212093.11232,131.39968000003137,1211961.71264,1212093.11232,131.39968000003137,5,5.7761445069642505,RankSurprise
microGPi1_L_1_CommonFiltered,1,1213642.05568,1216675.75808,3033.7024000000674,1213642.05568,1216675.75808,3033.7024000000674,24,4.29827498201582,RankSurprise
microGPi1_L_1_CommonFiltered,1,1223521.60768,1223554.74432,33.13664000015706,1223521.60768,1223554.74432,33.13664000015706,3,4.625373502704802,RankSurprise
microGPi1_L_1_CommonFiltered,1,1230256.98816,1230970.4704,713.4822400000412,1230256.98816,1230970.4704,713.4822400000412,9,4.190523099458886,RankSurprise
microGPi1_L_1_CommonFiltered,1,1238501.04832,1238540.12416,39.07583999983035,1238501.04832,1238540.12416,39.07583999983035,3,4.191929835480474,RankSurprise
microGPi1_L_1_CommonFiltered,1,1242897.8176,1243037.45024,139.63263999996707,1242897.8176,1243037.45024,139.63263999996707,4,3.8224196332850546,RankSurprise
microGPi1_L_1_CommonFiltered,1,1244124.5696,1244915.58912,791.0195199998561,1244124.5696,1244915.58912,791.0195199998561,20,19.016202015407632,RankSurprise
microGPi1_L_1_CommonFiltered,1,1250754.60096,1251787.40736,1032.8064000001177,1250754.60096,1251787.40736,1032.8064000001177,20,14.980905292792652,RankSurprise
microGPi1_L_1_CommonFiltered,1,1256009.15456,1256400.32256,391.16800000006333,1256009.15456,1256400.32256,391.16800000006333,11,11.457294526661144,RankSurprise
microGPi1_L_1_CommonFiltered,1,1257265.43872,1258516.15232,1250.7136000001337,1257265.43872,1258516.15232,1250.7136000001337,28,24.040203908748097,RankSurprise
microGPi1_L_1_CommonFiltered,1,1262682.03008,1264067.25632,1385.226239999989,1262682.03008,1264067.25632,1385.226239999989,18,7.941552094285301,RankSurprise
microGPi1_L_1_CommonFiltered,1,1265360.52736,1265977.63072,617.1033600000665,1265360.52736,1265977.63072,617.1033600000665,10,5.89780154972102,RankSurprise
microGPi1_L_1_CommonFiltered,1,1269454.56128,1270646.45632,1191.8950400000904,1269454.56128,1270646.45632,1191.8950400000904,14,6.121520258464701,RankSurprise
microGPi1_L_1_CommonFiltered,1,1271640.6784,1271967.744,327.0655999998562,1271640.6784,1271967.744,327.0655999998562,9,9.487649282444115,RankSurprise
microGPi1_L_1_CommonFiltered,1,1276083.65056,1276204.19584,120.54527999996208,1276083.65056,1276204.19584,120.54527999996208,4,3.9841195679991515,RankSurprise
microGPi1_L_1_CommonFiltered,1,1280122.2656,1280371.0976,248.83199999993667,1280122.2656,1280371.0976,248.83199999993667,6,5.159461256971646,RankSurprise
microGPi1_L_1_CommonFiltered,1,1281987.09248,1283076.38272,1089.290240000002,1281987.09248,1283076.38272,1089.290240000002,11,3.921806782774182,RankSurprise
microGPi1_L_1_CommonFiltered,1,1289646.03904,1291009.31072,1363.2716800000053,1289646.03904,1291009.31072,1363.2716800000053,13,3.9912180320736304,RankSurprise
microGPi1_L_1_CommonFiltered,1,1292041.17504,1292284.76416,243.58912000013515,1292041.17504,1292284.76416,243.58912000013515,8,8.9395961698687,RankSurprise
microGPi1_L_1_CommonFiltered,1,1298329.6,1301954.27328,3624.673279999988,1298329.6,1301954.27328,3624.673279999988,30,6.752302253080295,RankSurprise
microGPi1_L_1_CommonFiltered,1,1303715.4304,1305143.37792,1427.9475200001616,1303715.4304,1305143.37792,1427.9475200001616,16,5.986068913374682,RankSurprise
microGPi1_L_1_CommonFiltered,1,1305750.97856,1306099.01568,348.0371199999936,1305750.97856,1306099.01568,348.0371199999936,8,6.4286594943116855,RankSurprise
microGPi1_L_1_CommonFiltered,1,1306917.31456,1306942.58688,25.272319999989122,1306917.31456,1306942.58688,25.272319999989122,3,5.002232108191084,RankSurprise
microGPi1_L_1_CommonFiltered,1,1308173.27104,1311288.77056,3115.4995200000703,1308173.27104,1311288.77056,3115.4995200000703,30,8.849632320627393,RankSurprise
microGPi1_L_1_CommonFiltered,1,1314318.09024,1314404.5568,86.46655999985524,1314318.09024,1314404.5568,86.46655999985524,7,12.181176204579813,RankSurprise
microGPi1_L_1_CommonFiltered,4,30590.1568,30746.66496,156.5081599999976,30590.1568,30746.66496,156.5081599999976,4,3.591728650185562,RankSurprise
microGPi1_L_1_CommonFiltered,4,33614.15168,33673.37984,59.22815999999875,33614.15168,33673.37984,59.22815999999875,3,3.5521249294467143,RankSurprise
microGPi1_L_1_CommonFiltered,4,202573.0048,202953.728,380.72320000000764,202573.0048,202953.728,380.72320000000764,6,3.91514543275408,RankSurprise
microGPi1_L_1_CommonFiltered,4,206452.16256,206493.98272,41.82016000000294,206452.16256,206493.98272,41.82016000000294,3,4.3157989471896965,RankSurprise
microGPi1_L_1_CommonFiltered,4,231252.70528,231689.17504,436.4697600000072,231252.70528,231689.17504,436.4697600000072,6,3.566154214485288,RankSurprise
microGPi1_L_1_CommonFiltered,4,232570.42944,232642.68288,72.25344000000041,232570.42944,232642.68288,72.25344000000041,4,5.498778619307082,RankSurprise
microGPi1_L_1_CommonFiltered,4,240724.21376,240852.91008,128.6963199999882,240724.21376,240852.91008,128.6963199999882,4,4.087144336902217,RankSurprise
microGPi1_L_1_CommonFiltered,4,246718.42304,246853.18144,134.75839999999152,246718.42304,246853.18144,134.75839999999152,4,3.939924057165623,RankSurprise
microGPi1_L_1_CommonFiltered,4,300272.14848,300555.14112,282.9926400000113,300272.14848,300555.14112,282.9926400000113,6,4.795046833877727,RankSurprise
microGPi1_L_1_CommonFiltered,4,314331.136,314478.51008,147.37407999997959,314331.136,314478.51008,147.37407999997959,4,3.5534593332344393,RankSurprise
microGPi1_L_1_CommonFiltered,4,328240.00512,328295.05536,55.0502400000114,328240.00512,328295.05536,55.0502400000114,3,3.771857952462476,RankSurprise
microGPi1_L_1_CommonFiltered,4,357053.27616,357157.0688,103.79263999999966,357053.27616,357157.0688,103.79263999999966,4,4.953979004014439,RankSurprise
microGPi1_L_1_CommonFiltered,4,358680.12544,358915.72736,235.60192000004463,358680.12544,358915.72736,235.60192000004463,5,4.4293482701664715,RankSurprise
microGPi1_L_1_CommonFiltered,4,401707.78624,401972.79744,265.0112000000081,401707.78624,401972.79744,265.0112000000081,6,5.278911615035554,RankSurprise
microGPi1_L_1_CommonFiltered,4,414004.79744,414039.81824,35.02079999999842,414004.79744,414039.81824,35.02079999999842,3,4.469351646939442,RankSurprise
microGPi1_L_1_CommonFiltered,4,417747.72224,417904.2304,156.5081600000267,417747.72224,417904.2304,156.5081600000267,4,3.702411310578743,RankSurprise
microGPi1_L_1_CommonFiltered,4,440221.65504,440270.35648,48.70144000003347,440221.65504,440270.35648,48.70144000003347,3,3.9355635165718557,RankSurprise
microGPi1_L_1_CommonFiltered,4,443795.16928,444267.47904,472.30976000003284,443795.16928,444267.47904,472.30976000003284,7,4.091277381777514,RankSurprise
microGPi1_L_1_CommonFiltered,4,560464.52736,560491.43808,26.91072000004351,560464.52736,560491.43808,26.91072000004351,3,4.901970229129356,RankSurprise
microGPi1_L_1_CommonFiltered,4,626123.03872,626447.64672,324.60800000000745,626123.03872,626447.64672,324.60800000000745,5,3.6661445688968506,RankSurprise
microGPi1_L_1_CommonFiltered,4,668884.82816,669099.86816,215.03999999992084,668884.82816,669099.86816,215.03999999992084,7,7.7025434734094915,RankSurprise
